% Created by Marsyas
@relation newmetalMFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country, disco}


@data
0.058159,0.140399,0.078947,-56.665388,2.678734,-0.022190,2.436311,-0.054118,0.087346,0.771814,0.832365,0.844607,0.633738,0.261214,0.581597,0.470743,0.041083,0.096504,0.043274,4.939785,1.071767,0.858765,0.922193,0.665103,0.586891,0.526880,0.498276,0.485219,0.410709,0.431881,0.406235,0.393808,0.029439,0.064140,0.015018,3.650947,0.706762,0.487022,0.681711,0.261263,0.278290,0.190579,0.235057,0.146474,0.097481,0.142864,0.140447,0.113202,0.040014,0.076922,0.034064,5.789836,0.427994,0.226769,0.200287,0.112094,0.121136,0.097669,0.081764,0.081871,0.094004,0.085607,0.053667,0.052826,newmetal
0.090274,0.174791,0.077052,-64.927436,1.691487,-0.372349,2.023021,0.173026,1.161291,0.515562,0.940407,0.400512,0.882256,0.098703,0.616160,0.128059,0.026342,0.047317,0.043272,3.336134,0.636920,0.546960,0.559786,0.438176,0.450527,0.431954,0.428328,0.398636,0.399616,0.386026,0.402114,0.351560,0.045621,0.068962,0.011803,14.857407,1.515582,1.216579,1.049729,0.341888,0.407187,0.760193,0.377323,0.527672,0.319504,0.194676,0.367200,0.396785,0.037667,0.065607,0.034004,7.127097,0.356484,0.284419,0.331113,0.104704,0.115703,0.156272,0.093309,0.097969,0.071639,0.059699,0.099086,0.060977,newmetal
0.235233,0.442504,0.096831,-99.196828,3.803842,1.902078,1.246497,1.592138,0.750415,0.758698,0.762868,0.381566,0.604688,0.751088,0.378498,0.524326,0.067051,0.151745,0.063099,9.332327,1.909455,0.821421,0.701448,0.817288,0.536952,0.507675,0.411856,0.466894,0.411234,0.323950,0.378889,0.317443,0.192620,0.340351,0.024483,22.749948,2.521920,1.029299,0.455393,0.651742,0.234950,0.229948,0.200732,0.453828,0.314699,0.175268,0.429470,0.278226,0.061289,0.138731,0.037916,8.292590,1.586907,0.646087,0.526363,0.661325,0.426295,0.395296,0.316482,0.367285,0.313552,0.250232,0.294829,0.242974,newmetal
0.049354,0.109288,0.072288,-59.090508,2.855251,-0.626950,1.769259,0.463295,0.772249,-0.056724,0.736518,0.136619,0.308070,0.616717,0.419859,0.290844,0.022600,0.065563,0.039877,3.665679,0.597952,0.525704,0.462309,0.444106,0.433144,0.507694,0.486555,0.418265,0.373011,0.378308,0.412407,0.357089,0.020231,0.038140,0.007494,9.120592,0.574381,1.048262,0.417076,0.401328,0.268450,0.189645,0.292284,0.173079,0.303441,0.167970,0.208477,0.117027,0.024835,0.063336,0.035720,9.518001,0.257842,0.234566,0.084032,0.091367,0.099937,0.109583,0.090210,0.075400,0.055446,0.064585,0.075545,0.059000,newmetal
0.016324,0.032744,0.092801,-69.449435,9.143398,-0.401772,2.216816,1.231240,0.546745,0.510237,0.102938,0.668095,0.941266,0.339400,0.338775,0.007481,0.010808,0.046878,0.068265,4.462318,1.260324,1.169373,0.834038,0.729998,0.830437,0.756168,0.914193,0.956085,0.759783,0.650972,0.521111,0.455670,0.006057,0.017523,0.017200,8.785149,2.243265,1.140881,1.027290,0.371669,0.663431,0.594152,0.486783,0.617075,0.429375,0.562745,0.233014,0.294539,0.023825,0.062654,0.036082,7.256733,0.677038,0.352836,0.191866,0.206047,0.253523,0.218945,0.273329,0.284133,0.265305,0.179486,0.120985,0.087263,newmetal
0.076961,0.172252,0.073916,-55.811750,1.594687,-0.341444,2.265284,0.840700,0.163564,0.212486,1.189561,0.900037,0.744298,0.646799,0.562897,0.184800,0.028962,0.065211,0.034373,2.652815,0.817857,0.634879,0.565746,0.501256,0.473586,0.455479,0.462926,0.445718,0.421909,0.407636,0.407105,0.381630,0.022464,0.040710,0.010347,2.528000,1.032064,0.494362,0.394716,0.327075,0.361697,0.238284,0.374790,0.271214,0.299194,0.154383,0.163346,0.319152,0.028551,0.056434,0.033888,5.482570,0.500392,0.207790,0.195668,0.142366,0.105536,0.125445,0.123034,0.084251,0.091455,0.079472,0.093297,0.076414,newmetal
0.113860,0.278619,0.074726,-68.957038,2.248683,1.937434,0.958070,0.651673,1.704232,1.179171,0.697044,-0.155577,0.288316,0.649378,0.038081,0.321295,0.039581,0.065151,0.038606,3.260363,0.559135,0.467932,0.474207,0.402373,0.440308,0.457441,0.506347,0.447518,0.465593,0.483440,0.432412,0.431446,0.031356,0.038899,0.009428,2.936305,0.269396,0.413470,0.398039,0.279044,0.402004,0.305338,0.328161,0.264525,0.358926,0.466138,0.289371,0.427273,0.036728,0.045168,0.033060,6.523913,0.126977,0.141453,0.103163,0.121579,0.095133,0.109984,0.097089,0.131767,0.093213,0.121359,0.090289,0.141326,newmetal
0.033412,0.067302,0.092615,-67.709488,6.759058,-0.346096,2.310888,-0.194086,0.651580,0.008789,0.501261,0.079791,0.490130,0.343327,0.346682,0.107288,0.011598,0.036490,0.070452,3.077492,0.908255,0.469558,0.457379,0.424149,0.421742,0.437427,0.441672,0.444290,0.456549,0.435592,0.446381,0.433434,0.021263,0.057223,0.018072,10.045996,1.850676,0.994496,1.021060,0.386684,0.225861,0.266963,0.237588,0.276315,0.257856,0.334554,0.332746,0.363709,0.022691,0.053847,0.033997,6.563648,0.605435,0.285951,0.137646,0.043683,0.069534,0.063692,0.074955,0.070402,0.076777,0.069421,0.095712,0.096101,newmetal
0.053208,0.157166,0.080418,-54.294462,1.634657,0.029606,2.113300,0.058013,0.901134,0.270924,0.750093,0.511621,0.334340,0.186871,0.577441,0.219435,0.027232,0.058281,0.046115,3.018688,0.590475,0.479557,0.493221,0.484309,0.450730,0.411207,0.402522,0.368040,0.351383,0.366340,0.359813,0.343769,0.044357,0.080626,0.009116,4.074010,0.462608,0.139771,0.269485,0.134575,0.159014,0.165659,0.188867,0.141082,0.096217,0.109369,0.113238,0.093233,0.045665,0.088872,0.032920,7.512254,0.461072,0.063503,0.184316,0.075643,0.077517,0.051139,0.053659,0.042046,0.045671,0.046035,0.042666,0.048371,newmetal
0.067599,0.169948,0.079541,-56.652490,2.356111,-0.056446,1.874835,0.338558,0.626395,0.526623,0.747548,0.368717,0.646258,0.428620,0.530549,0.441787,0.041566,0.105327,0.047048,4.245028,0.811610,0.628531,0.692581,0.472501,0.463933,0.449867,0.432809,0.424587,0.415047,0.404938,0.380759,0.377100,0.035015,0.066618,0.011509,3.848778,0.474804,0.453209,0.392203,0.214255,0.192167,0.191659,0.172399,0.214560,0.137615,0.149443,0.092552,0.126097,0.040380,0.089357,0.033293,6.868838,0.268750,0.168056,0.221922,0.096261,0.107979,0.079461,0.103237,0.092155,0.069957,0.062911,0.058166,0.063352,newmetal
0.065894,0.161632,0.080496,-58.615928,2.043227,1.125597,1.759840,0.183660,0.734119,0.308684,0.500620,0.435472,0.398310,0.353385,0.534880,0.362093,0.038657,0.096164,0.044576,4.704289,1.035902,0.774037,0.674937,0.670746,0.526531,0.516836,0.516113,0.475654,0.441257,0.422564,0.442024,0.403224,0.018346,0.047396,0.009923,11.149074,1.205394,0.604413,0.656663,0.416982,0.290030,0.273094,0.230833,0.170273,0.234054,0.187954,0.181888,0.179736,0.028752,0.070676,0.034862,6.753382,0.826104,0.403717,0.355193,0.246208,0.183902,0.190891,0.183180,0.171180,0.109923,0.090193,0.149157,0.073522,newmetal
0.038399,0.086301,0.079549,-58.635720,3.897840,0.020138,1.591814,0.873433,0.823475,0.544349,0.534264,0.318858,0.714766,0.143346,0.164877,0.525354,0.017734,0.039605,0.043690,3.956981,0.539045,0.648065,0.624408,0.497613,0.485826,0.552539,0.514777,0.479415,0.504062,0.400889,0.452981,0.402486,0.009428,0.021802,0.009473,8.189142,0.842592,0.532005,0.594755,0.335952,0.251231,0.280296,0.251428,0.203839,0.253398,0.256181,0.345094,0.253836,0.019071,0.039784,0.034914,6.800800,0.373651,0.196907,0.206517,0.115672,0.123332,0.167462,0.108293,0.127131,0.149418,0.100935,0.118728,0.107775,newmetal
0.041775,0.128370,0.089939,-56.235946,2.783298,0.202193,2.678469,0.484929,0.921282,0.581734,0.662967,0.288299,0.688374,0.462928,0.558448,0.293627,0.020337,0.054124,0.070266,2.097940,0.573336,0.492403,0.441873,0.415594,0.420351,0.425732,0.368877,0.370638,0.364211,0.385582,0.387705,0.398860,0.009189,0.027524,0.014913,1.868246,0.970746,0.939159,0.797510,0.427059,0.338025,0.236747,0.168716,0.148442,0.159148,0.131812,0.119705,0.131286,0.021560,0.040677,0.034873,3.187531,0.229638,0.149096,0.148488,0.076640,0.066112,0.050696,0.052816,0.055700,0.046930,0.048891,0.059608,0.046471,newmetal
